Lon,Lat,veg_class
28.75,40.25,temperate_broadleaved_evergreen_forest
-89.75,33.25,temperate_broadleaved_evergreen_forest
36.25,7.75,temperate_broadleaved_evergreen_forest
150.25,-34.75,temperate_broadleaved_evergreen_forest
2.25,44.75,temperate_broadleaved_evergreen_forest
-60.75,-35.75,temperate_broadleaved_evergreen_forest
120.75,30.25,temperate_broadleaved_evergreen_forest
152.75,-28.75,temperate_broadleaved_evergreen_forest
119.75,27.25,temperate_broadleaved_evergreen_forest
146.25,-38.75,temperate_broadleaved_evergreen_forest
114.25,25.25,temperate_broadleaved_evergreen_forest
-90.25,33.25,temperate_broadleaved_evergreen_forest
102.25,27.75,temperate_broadleaved_evergreen_forest
-58.25,-27.75,temperate_broadleaved_evergreen_forest
82.25,28.75,temperate_broadleaved_evergreen_forest
103.75,19.75,temperate_broadleaved_evergreen_forest
117.75,25.75,temperate_broadleaved_evergreen_forest
-81.25,27.75,temperate_broadleaved_evergreen_forest
-43.75,-21.25,temperate_broadleaved_evergreen_forest
2.25,41.75,temperate_broadleaved_evergreen_forest
-59.75,-36.75,temperate_broadleaved_evergreen_forest
-59.25,-29.25,temperate_broadleaved_evergreen_forest
-81.25,32.75,temperate_broadleaved_evergreen_forest
-42.75,-22.25,temperate_broadleaved_evergreen_forest
34.75,1.25,temperate_broadleaved_evergreen_forest
-90.25,36.75,temperate_broadleaved_evergreen_forest
115.25,22.75,temperate_broadleaved_evergreen_forest
117.25,25.25,temperate_broadleaved_evergreen_forest
172.25,-40.75,temperate_broadleaved_evergreen_forest
-86.75,33.75,temperate_broadleaved_evergreen_forest
116.75,32.25,temperate_broadleaved_evergreen_forest
107.25,24.75,temperate_broadleaved_evergreen_forest
115.25,28.25,temperate_broadleaved_evergreen_forest
111.25,32.75,temperate_broadleaved_evergreen_forest
112.75,23.75,temperate_broadleaved_evergreen_forest
118.75,32.25,temperate_broadleaved_evergreen_forest
-53.75,-25.75,temperate_broadleaved_evergreen_forest
108.75,23.75,temperate_broadleaved_evergreen_forest
-1.75,48.75,temperate_broadleaved_evergreen_forest
-8.25,40.25,temperate_broadleaved_evergreen_forest
-57.75,-29.75,temperate_broadleaved_evergreen_forest
104.25,21.75,temperate_broadleaved_evergreen_forest
-87.25,36.25,temperate_broadleaved_evergreen_forest
151.75,-30.75,temperate_broadleaved_evergreen_forest
-56.25,-29.75,temperate_broadleaved_evergreen_forest
-53.25,-30.25,temperate_broadleaved_evergreen_forest
-51.25,-28.75,temperate_broadleaved_evergreen_forest
38.25,9.25,temperate_broadleaved_evergreen_forest
-7.75,43.75,temperate_broadleaved_evergreen_forest
148.75,-37.25,temperate_broadleaved_evergreen_forest
-46.25,-22.75,temperate_broadleaved_evergreen_forest
-88.25,33.25,temperate_broadleaved_evergreen_forest
-94.75,34.25,temperate_broadleaved_evergreen_forest
-88.75,33.75,temperate_broadleaved_evergreen_forest
113.25,22.75,temperate_broadleaved_evergreen_forest
-77.75,1.25,temperate_broadleaved_evergreen_forest
-83.75,30.75,temperate_broadleaved_evergreen_forest
-8.75,39.25,temperate_broadleaved_evergreen_forest
149.75,-32.75,temperate_broadleaved_evergreen_forest
94.25,24.25,temperate_broadleaved_evergreen_forest
110.25,32.75,temperate_broadleaved_evergreen_forest
106.25,26.75,temperate_broadleaved_evergreen_forest
90.25,26.75,temperate_broadleaved_evergreen_forest
38.75,6.75,temperate_broadleaved_evergreen_forest
96.75,25.25,temperate_broadleaved_evergreen_forest
-52.75,-27.25,temperate_broadleaved_evergreen_forest
101.75,27.25,temperate_broadleaved_evergreen_forest
133.25,33.75,temperate_broadleaved_evergreen_forest
-82.25,32.75,temperate_broadleaved_evergreen_forest
150.25,-35.75,temperate_broadleaved_evergreen_forest
135.25,33.75,temperate_broadleaved_evergreen_forest
115.75,24.75,temperate_broadleaved_evergreen_forest
113.25,30.75,temperate_broadleaved_evergreen_forest
151.75,-32.25,temperate_broadleaved_evergreen_forest
114.25,33.25,temperate_broadleaved_evergreen_forest
-78.75,-0.25,temperate_broadleaved_evergreen_forest
-54.75,-32.75,temperate_broadleaved_evergreen_forest
-99.75,18.75,temperate_broadleaved_evergreen_forest
-58.25,-32.75,temperate_broadleaved_evergreen_forest
104.25,30.75,temperate_broadleaved_evergreen_forest
107.75,26.25,temperate_broadleaved_evergreen_forest
113.75,30.75,temperate_broadleaved_evergreen_forest
2.75,43.25,temperate_broadleaved_evergreen_forest
1.75,46.25,temperate_broadleaved_evergreen_forest
150.75,-33.75,temperate_broadleaved_evergreen_forest
106.25,28.75,temperate_broadleaved_evergreen_forest
131.75,32.75,temperate_broadleaved_evergreen_forest
27.75,42.75,temperate_broadleaved_evergreen_forest
-73.25,5.25,temperate_broadleaved_evergreen_forest
-76.75,35.75,temperate_broadleaved_evergreen_forest
174.25,-41.75,temperate_broadleaved_evergreen_forest
-89.25,32.75,temperate_broadleaved_evergreen_forest
-85.75,35.25,temperate_broadleaved_evergreen_forest
-93.75,29.75,temperate_broadleaved_evergreen_forest
103.25,28.25,temperate_broadleaved_evergreen_forest
96.75,21.25,temperate_broadleaved_evergreen_forest
114.75,22.75,temperate_broadleaved_evergreen_forest
98.25,23.75,temperate_broadleaved_evergreen_forest
-49.25,-27.25,temperate_broadleaved_evergreen_forest
-88.75,34.75,temperate_broadleaved_evergreen_forest
107.75,22.75,temperate_broadleaved_evergreen_forest
9.25,42.25,temperate_broadleaved_evergreen_forest
11.75,42.75,temperate_broadleaved_evergreen_forest
111.75,28.75,temperate_broadleaved_evergreen_forest
109.75,27.25,temperate_broadleaved_evergreen_forest
110.75,23.25,temperate_broadleaved_evergreen_forest
-45.75,-23.75,temperate_broadleaved_evergreen_forest
-83.75,31.25,temperate_broadleaved_evergreen_forest
150.25,-34.25,temperate_broadleaved_evergreen_forest
-78.25,34.75,temperate_broadleaved_evergreen_forest
-0.75,44.75,temperate_broadleaved_evergreen_forest
118.25,31.25,temperate_broadleaved_evergreen_forest
-72.75,-40.25,temperate_broadleaved_evergreen_forest
-81.25,29.75,temperate_broadleaved_evergreen_forest
114.25,27.75,temperate_broadleaved_evergreen_forest
100.75,23.25,temperate_broadleaved_evergreen_forest
-54.25,-28.25,temperate_broadleaved_evergreen_forest
72.75,34.25,temperate_broadleaved_evergreen_forest
-81.75,31.25,temperate_broadleaved_evergreen_forest
107.75,37.25,temperate_deciduous_forest
123.25,40.25,temperate_deciduous_forest
0.25,52.25,temperate_deciduous_forest
26.75,52.75,temperate_deciduous_forest
126.75,36.25,temperate_deciduous_forest
34.75,51.75,temperate_deciduous_forest
14.25,49.25,temperate_deciduous_forest
141.75,44.75,temperate_deciduous_forest
13.75,53.75,temperate_deciduous_forest
17.75,46.75,temperate_deciduous_forest
-71.75,42.25,temperate_deciduous_forest
8.75,56.25,temperate_deciduous_forest
-81.25,40.25,temperate_deciduous_forest
111.75,35.25,temperate_deciduous_forest
28.25,50.25,temperate_deciduous_forest
36.75,52.75,temperate_deciduous_forest
-92.25,39.25,temperate_deciduous_forest
74.25,34.25,temperate_deciduous_forest
38.25,56.25,temperate_deciduous_forest
20.75,54.25,temperate_deciduous_forest
35.75,41.25,temperate_deciduous_forest
19.25,42.75,temperate_deciduous_forest
19.25,47.25,temperate_deciduous_forest
24.25,55.75,temperate_deciduous_forest
44.75,43.75,temperate_deciduous_forest
-96.75,42.25,temperate_deciduous_forest
-93.75,41.75,temperate_deciduous_forest
33.25,57.75,temperate_deciduous_forest
-70.75,43.25,temperate_deciduous_forest
30.75,52.25,temperate_deciduous_forest
-125.75,50.25,temperate_deciduous_forest
-98.75,42.75,temperate_deciduous_forest
36.25,56.25,temperate_deciduous_forest
109.75,34.25,temperate_deciduous_forest
21.75,56.25,temperate_deciduous_forest
0.75,51.75,temperate_deciduous_forest
-98.25,41.25,temperate_deciduous_forest
25.25,57.25,temperate_deciduous_forest
21.75,49.75,temperate_deciduous_forest
13.25,52.75,temperate_deciduous_forest
5.25,60.75,temperate_deciduous_forest
7.75,50.75,temperate_deciduous_forest
30.25,46.75,temperate_deciduous_forest
-62.75,46.25,temperate_deciduous_forest
-81.75,36.75,temperate_deciduous_forest
5.25,44.75,temperate_deciduous_forest
-66.75,45.75,temperate_deciduous_forest
-100.75,40.25,temperate_deciduous_forest
110.75,35.75,temperate_deciduous_forest
127.25,35.75,temperate_deciduous_forest
-110.75,46.75,temperate_deciduous_forest
-89.25,39.25,temperate_deciduous_forest
-83.25,43.75,temperate_deciduous_forest
73.25,34.75,temperate_deciduous_forest
23.75,42.25,temperate_deciduous_forest
16.75,53.25,temperate_deciduous_forest
12.75,56.25,temperate_deciduous_forest
29.75,49.75,temperate_deciduous_forest
-76.25,44.75,temperate_deciduous_forest
-79.75,43.75,temperate_deciduous_forest
-93.25,42.75,temperate_deciduous_forest
27.25,52.75,temperate_deciduous_forest
-68.25,-16.75,temperate_deciduous_forest
-97.75,41.75,temperate_deciduous_forest
-97.75,43.25,temperate_deciduous_forest
25.75,52.75,temperate_deciduous_forest
137.75,36.25,temperate_deciduous_forest
10.75,53.25,temperate_deciduous_forest
111.75,39.25,temperate_deciduous_forest
-122.75,41.25,temperate_deciduous_forest
22.75,49.75,temperate_deciduous_forest
19.75,44.25,temperate_deciduous_forest
4.25,51.25,temperate_deciduous_forest
37.75,49.25,temperate_deciduous_forest
-74.75,44.25,temperate_deciduous_forest
117.25,34.75,temperate_deciduous_forest
30.25,48.25,temperate_deciduous_forest
22.75,51.25,temperate_deciduous_forest
18.25,54.75,temperate_deciduous_forest
-82.75,41.25,temperate_deciduous_forest
-86.25,43.75,temperate_deciduous_forest
17.75,50.25,temperate_deciduous_forest
-88.25,40.75,temperate_deciduous_forest
21.25,51.25,temperate_deciduous_forest
-70.25,-41.25,temperate_deciduous_forest
21.75,48.25,temperate_deciduous_forest
35.25,56.25,temperate_deciduous_forest
-70.75,44.25,temperate_deciduous_forest
34.25,57.75,temperate_deciduous_forest
-95.75,39.75,temperate_deciduous_forest
33.75,48.25,temperate_deciduous_forest
118.25,40.75,temperate_deciduous_forest
35.25,53.75,temperate_deciduous_forest
-77.75,44.25,temperate_deciduous_forest
-100.25,39.75,temperate_deciduous_forest
25.75,52.25,temperate_deciduous_forest
-91.75,40.25,temperate_deciduous_forest
21.25,53.75,temperate_deciduous_forest
-92.75,38.25,temperate_deciduous_forest
22.75,55.75,temperate_deciduous_forest
-92.75,42.75,temperate_deciduous_forest
36.75,49.75,temperate_deciduous_forest
24.75,54.75,temperate_deciduous_forest
135.25,35.25,temperate_deciduous_forest
-95.25,42.25,temperate_deciduous_forest
13.25,48.25,temperate_deciduous_forest
34.25,50.75,temperate_deciduous_forest
39.25,49.25,temperate_deciduous_forest
-97.25,40.75,temperate_deciduous_forest
32.25,55.75,temperate_deciduous_forest
-93.25,37.25,temperate_deciduous_forest
-122.75,47.75,temperate_deciduous_forest
-96.75,39.25,temperate_deciduous_forest
-121.25,45.75,temperate_deciduous_forest
-70.75,-44.75,temperate_deciduous_forest
108.25,34.75,temperate_deciduous_forest
25.75,50.75,temperate_deciduous_forest
-93.25,37.75,temperate_deciduous_forest
-88.75,42.25,temperate_deciduous_forest
9.25,52.75,temperate_deciduous_forest
-122.75,48.75,temperate_deciduous_forest
-0.75,51.75,temperate_deciduous_forest
12.75,48.75,temperate_deciduous_forest
3.25,45.25,temperate_deciduous_forest
9.25,54.75,temperate_deciduous_forest
-76.25,40.25,temperate_deciduous_forest
8.25,49.75,temperate_deciduous_forest
140.25,42.25,temperate_deciduous_forest
-78.75,43.25,temperate_deciduous_forest
8.75,52.25,temperate_deciduous_forest
-6.75,58.25,temperate_deciduous_forest
-66.25,46.25,temperate_deciduous_forest
44.25,44.25,temperate_deciduous_forest
-117.25,46.75,temperate_deciduous_forest
27.25,48.75,temperate_deciduous_forest
2.25,50.75,temperate_deciduous_forest
21.75,52.25,temperate_deciduous_forest
32.25,61.75,temperate_deciduous_forest
134.25,35.25,temperate_deciduous_forest
20.75,54.75,temperate_deciduous_forest
0.25,48.75,temperate_deciduous_forest
-81.75,43.75,temperate_deciduous_forest
142.25,44.75,temperate_deciduous_forest
-86.25,39.25,temperate_deciduous_forest
-7.75,53.75,temperate_deciduous_forest
15.75,50.25,temperate_deciduous_forest
31.75,59.25,temperate_deciduous_forest
30.25,52.75,temperate_deciduous_forest
32.25,50.25,temperate_deciduous_forest
-93.75,40.75,temperate_deciduous_forest
3.75,50.25,temperate_deciduous_forest
23.25,43.75,temperate_deciduous_forest
-87.75,38.25,temperate_deciduous_forest
23.25,56.25,temperate_deciduous_forest
22.25,53.75,temperate_deciduous_forest
-87.25,40.25,temperate_deciduous_forest
169.25,-45.75,temperate_deciduous_forest
9.75,56.25,temperate_deciduous_forest
29.25,53.25,temperate_deciduous_forest
22.25,46.75,temperate_deciduous_forest
-116.75,47.75,temperate_deciduous_forest
-92.25,38.75,temperate_deciduous_forest
-81.25,39.75,temperate_deciduous_forest
26.75,58.75,temperate_deciduous_forest
-100.25,43.25,temperate_deciduous_forest
23.75,47.25,temperate_deciduous_forest
-122.75,42.25,temperate_deciduous_forest
109.25,33.25,temperate_deciduous_forest
-91.75,38.75,temperate_deciduous_forest
6.25,52.75,temperate_deciduous_forest
127.75,36.25,temperate_deciduous_forest
-83.75,38.75,temperate_deciduous_forest
27.25,56.75,temperate_deciduous_forest
-99.75,43.25,temperate_deciduous_forest
32.75,46.25,temperate_deciduous_forest
31.25,61.75,temperate_deciduous_forest
38.75,50.75,temperate_deciduous_forest
139.75,37.75,temperate_deciduous_forest
-132.75,53.75,temperate_deciduous_forest
17.25,46.75,temperate_deciduous_forest
-77.25,44.75,temperate_deciduous_forest
-89.75,42.75,temperate_deciduous_forest
33.25,54.75,temperate_deciduous_forest
25.75,54.75,temperate_deciduous_forest
27.25,54.75,temperate_deciduous_forest
13.75,57.75,temperate_deciduous_forest
111.25,37.75,temperate_deciduous_forest
17.25,45.75,temperate_deciduous_forest
24.75,41.75,temperate_deciduous_forest
-123.75,47.75,temperate_deciduous_forest
-96.75,37.75,temperate_deciduous_forest
37.75,57.75,temperate_deciduous_forest
-126.75,50.75,temperate_deciduous_forest
-111.75,45.25,temperate_deciduous_forest
104.25,34.75,temperate_deciduous_forest
36.75,57.25,temperate_deciduous_forest
-71.25,-37.75,temperate_deciduous_forest
-91.75,45.25,temperate_deciduous_forest
-99.75,41.75,temperate_deciduous_forest
-95.25,41.25,temperate_deciduous_forest
16.25,50.25,temperate_deciduous_forest
38.75,50.25,temperate_deciduous_forest
-98.25,44.25,temperate_deciduous_forest
23.25,50.75,temperate_deciduous_forest
3.75,50.75,temperate_deciduous_forest
-73.25,42.75,temperate_deciduous_forest
8.25,51.25,temperate_deciduous_forest
-86.75,40.75,temperate_deciduous_forest
26.25,55.75,temperate_deciduous_forest
37.75,47.75,temperate_deciduous_forest
-61.75,45.25,temperate_deciduous_forest
40.25,46.25,temperate_deciduous_forest
-95.25,42.75,temperate_deciduous_forest
23.75,53.25,temperate_deciduous_forest
114.75,39.25,temperate_deciduous_forest
37.25,56.75,temperate_deciduous_forest
39.25,47.75,temperate_deciduous_forest
39.75,44.75,temperate_deciduous_forest
26.25,42.25,temperate_deciduous_forest
12.75,53.75,temperate_deciduous_forest
26.25,56.25,temperate_deciduous_forest
25.75,58.25,temperate_deciduous_forest
113.25,34.75,temperate_deciduous_forest
37.75,56.25,temperate_deciduous_forest
-73.75,40.75,temperate_deciduous_forest
-82.25,45.75,temperate_deciduous_forest
-98.25,38.75,temperate_deciduous_forest
39.25,46.25,temperate_deciduous_forest
31.75,46.75,temperate_deciduous_forest
-104.75,46.25,temperate_deciduous_forest
110.25,35.25,temperate_deciduous_forest
-84.75,45.25,temperate_deciduous_forest
16.75,49.25,temperate_deciduous_forest
13.25,55.75,temperate_deciduous_forest
3.75,49.75,temperate_deciduous_forest
-2.75,54.75,temperate_deciduous_forest
-88.25,39.25,temperate_deciduous_forest
15.25,51.25,temperate_deciduous_forest
138.75,36.25,temperate_deciduous_forest
-81.75,40.75,temperate_deciduous_forest
-97.75,39.25,temperate_deciduous_forest
-8.25,53.75,temperate_deciduous_forest
11.25,53.75,temperate_deciduous_forest
27.75,56.75,temperate_deciduous_forest
5.75,51.75,temperate_deciduous_forest
-94.75,42.25,temperate_deciduous_forest
103.75,35.25,temperate_deciduous_forest
-95.25,39.75,temperate_deciduous_forest
-91.25,45.25,temperate_deciduous_forest
-90.25,38.25,temperate_deciduous_forest
129.25,37.25,temperate_deciduous_forest
-69.75,44.75,temperate_deciduous_forest
22.25,46.25,temperate_deciduous_forest
26.25,47.75,temperate_deciduous_forest
30.25,51.25,temperate_deciduous_forest
-95.25,37.25,temperate_deciduous_forest
10.75,55.25,temperate_deciduous_forest
125.75,38.75,temperate_deciduous_forest
102.25,35.75,temperate_deciduous_forest
35.75,58.75,temperate_deciduous_forest
109.25,34.75,temperate_deciduous_forest
34.25,47.75,temperate_deciduous_forest
105.75,34.75,temperate_deciduous_forest
-72.75,44.25,temperate_deciduous_forest
-88.25,41.25,temperate_deciduous_forest
23.25,52.75,temperate_deciduous_forest
-83.25,41.25,temperate_deciduous_forest
26.25,60.75,temperate_deciduous_forest
25.75,44.25,temperate_deciduous_forest
37.25,51.25,temperate_deciduous_forest
76.25,32.75,temperate_deciduous_forest
29.25,53.75,temperate_deciduous_forest
-70.25,-14.75,temperate_deciduous_forest
-98.25,39.25,temperate_deciduous_forest
-83.75,44.75,temperate_deciduous_forest
45.25,40.75,temperate_deciduous_forest
19.75,44.75,temperate_deciduous_forest
20.75,46.25,temperate_deciduous_forest
20.75,47.75,temperate_deciduous_forest
-9.25,53.75,temperate_deciduous_forest
21.25,46.25,temperate_deciduous_forest
25.75,59.25,temperate_deciduous_forest
-87.75,37.75,temperate_deciduous_forest
7.25,47.25,temperate_deciduous_forest
18.25,59.25,temperate_deciduous_forest
35.75,46.75,temperate_deciduous_forest
33.75,53.25,temperate_deciduous_forest
-68.75,-16.25,temperate_deciduous_forest
7.25,48.75,temperate_deciduous_forest
29.25,52.25,temperate_deciduous_forest
32.75,47.75,temperate_deciduous_forest
-71.75,41.25,temperate_deciduous_forest
-2.75,54.25,temperate_deciduous_forest
-85.25,40.75,temperate_deciduous_forest
25.75,62.25,temperate_deciduous_forest
-94.75,39.75,temperate_deciduous_forest
-97.25,37.25,temperate_deciduous_forest
10.25,49.75,temperate_deciduous_forest
-113.25,49.75,temperate_deciduous_forest
-6.25,55.25,temperate_deciduous_forest
13.25,52.25,temperate_deciduous_forest
21.75,41.75,temperate_deciduous_forest
12.75,51.75,temperate_deciduous_forest
-5.25,42.75,temperate_deciduous_forest
-3.25,55.75,temperate_deciduous_forest
-89.75,44.25,temperate_deciduous_forest
23.75,53.75,temperate_deciduous_forest
-82.75,43.75,temperate_deciduous_forest
6.75,52.25,temperate_deciduous_forest
-123.75,41.75,temperate_deciduous_forest
28.25,58.75,temperate_deciduous_forest
-2.75,51.25,temperate_deciduous_forest
31.25,57.75,temperate_deciduous_forest
-65.75,46.25,temperate_deciduous_forest
39.75,52.25,temperate_deciduous_forest
26.25,51.25,temperate_deciduous_forest
-92.75,42.25,temperate_deciduous_forest
1.25,51.25,temperate_deciduous_forest
-78.25,39.75,temperate_deciduous_forest
22.75,56.25,temperate_deciduous_forest
-89.25,43.75,temperate_deciduous_forest
15.75,58.25,temperate_deciduous_forest
-118.75,50.25,temperate_deciduous_forest
22.75,50.75,temperate_deciduous_forest
18.25,49.75,temperate_deciduous_forest
20.75,50.25,temperate_deciduous_forest
-123.75,46.75,temperate_deciduous_forest
42.75,44.75,temperate_deciduous_forest
-84.75,44.25,temperate_deciduous_forest
32.25,53.75,temperate_deciduous_forest
-87.75,44.25,temperate_deciduous_forest
23.75,59.25,temperate_deciduous_forest
18.75,51.75,temperate_deciduous_forest
31.25,52.25,temperate_deciduous_forest
116.75,34.75,temperate_deciduous_forest
99.75,27.25,temperate_deciduous_forest
42.25,50.75,temperate_deciduous_forest
-98.75,40.25,temperate_deciduous_forest
-103.25,42.25,temperate_deciduous_forest
39.25,45.75,temperate_deciduous_forest
137.25,36.75,temperate_deciduous_forest
12.25,58.25,temperate_deciduous_forest
-75.75,39.75,temperate_deciduous_forest
36.75,51.75,temperate_deciduous_forest
20.75,41.75,temperate_deciduous_forest
86.75,55.75,temperate_boreal_mixed_forest
15.75,57.75,temperate_boreal_mixed_forest
-6.25,53.75,temperate_boreal_mixed_forest
127.75,43.25,temperate_boreal_mixed_forest
102.25,32.25,temperate_boreal_mixed_forest
-72.75,-47.25,temperate_boreal_mixed_forest
-75.75,45.75,temperate_boreal_mixed_forest
-9.75,52.25,temperate_boreal_mixed_forest
-111.25,45.25,temperate_boreal_mixed_forest
125.25,42.25,temperate_boreal_mixed_forest
39.25,53.75,temperate_boreal_mixed_forest
-113.75,52.75,temperate_boreal_mixed_forest
-75.25,-49.75,temperate_boreal_mixed_forest
175.75,-39.75,temperate_boreal_mixed_forest
39.25,58.75,temperate_boreal_mixed_forest
29.25,-29.25,temperate_boreal_mixed_forest
-118.25,45.25,temperate_boreal_mixed_forest
13.75,59.75,temperate_boreal_mixed_forest
59.25,56.75,temperate_boreal_mixed_forest
133.25,44.75,temperate_boreal_mixed_forest
138.75,35.25,temperate_boreal_mixed_forest
-93.75,47.75,temperate_boreal_mixed_forest
52.25,57.25,temperate_boreal_mixed_forest
-8.25,53.25,temperate_boreal_mixed_forest
49.75,58.75,temperate_boreal_mixed_forest
-121.25,51.75,temperate_boreal_mixed_forest
-74.75,-46.75,temperate_boreal_mixed_forest
17.75,43.75,temperate_boreal_mixed_forest
172.25,-41.75,temperate_boreal_mixed_forest
-113.75,55.25,temperate_boreal_mixed_forest
40.75,40.75,temperate_boreal_mixed_forest
-94.75,45.75,temperate_boreal_mixed_forest
41.25,55.75,temperate_boreal_mixed_forest
-89.75,48.25,temperate_boreal_mixed_forest
84.25,57.75,temperate_boreal_mixed_forest
47.75,57.25,temperate_boreal_mixed_forest
-65.75,48.25,temperate_boreal_mixed_forest
-114.75,47.25,temperate_boreal_mixed_forest
-89.25,46.75,temperate_boreal_mixed_forest
143.25,46.75,temperate_boreal_mixed_forest
25.75,62.75,temperate_boreal_mixed_forest
-116.75,45.25,temperate_boreal_mixed_forest
43.75,53.25,temperate_boreal_mixed_forest
42.75,55.75,temperate_boreal_mixed_forest
-90.75,47.75,temperate_boreal_mixed_forest
171.75,-43.75,temperate_boreal_mixed_forest
-71.25,45.75,temperate_boreal_mixed_forest
-92.75,46.75,temperate_boreal_mixed_forest
54.25,58.75,temperate_boreal_mixed_forest
43.75,55.25,temperate_boreal_mixed_forest
126.75,42.75,temperate_boreal_mixed_forest
133.75,44.25,temperate_boreal_mixed_forest
-74.25,46.25,temperate_boreal_mixed_forest
-70.25,45.25,temperate_boreal_mixed_forest
9.25,59.25,temperate_boreal_mixed_forest
25.25,45.25,temperate_boreal_mixed_forest
-92.75,49.25,temperate_boreal_mixed_forest
47.25,55.75,temperate_boreal_mixed_forest
43.75,56.25,temperate_boreal_mixed_forest
-112.75,53.75,temperate_boreal_mixed_forest
-72.75,-48.25,temperate_boreal_mixed_forest
-74.75,46.25,temperate_boreal_mixed_forest
55.25,58.75,temperate_boreal_mixed_forest
-88.25,37.75,temperate_boreal_mixed_forest
-72.75,-42.75,temperate_boreal_mixed_forest
11.75,59.75,temperate_boreal_mixed_forest
-114.25,52.25,temperate_boreal_mixed_forest
101.25,29.75,temperate_boreal_mixed_forest
32.75,40.75,temperate_boreal_mixed_forest
38.75,59.75,temperate_boreal_mixed_forest
59.75,58.25,temperate_boreal_mixed_forest
42.75,56.75,temperate_boreal_mixed_forest
42.25,52.25,temperate_boreal_mixed_forest
-60.25,46.25,temperate_boreal_mixed_forest
45.25,54.25,temperate_boreal_mixed_forest
10.75,47.75,temperate_boreal_mixed_forest
-111.25,53.75,temperate_boreal_mixed_forest
43.25,57.75,temperate_boreal_mixed_forest
-77.25,45.75,temperate_boreal_mixed_forest
142.75,42.75,temperate_boreal_mixed_forest
-71.75,-44.25,temperate_boreal_mixed_forest
19.75,43.75,temperate_boreal_mixed_forest
18.75,50.25,temperate_boreal_mixed_forest
-73.75,45.75,temperate_boreal_mixed_forest
40.25,55.25,temperate_boreal_mixed_forest
41.25,55.25,temperate_boreal_mixed_forest
51.25,58.75,temperate_boreal_mixed_forest
44.75,53.75,temperate_boreal_mixed_forest
-107.25,54.75,temperate_boreal_mixed_forest
40.75,54.25,temperate_boreal_mixed_forest
6.75,47.25,temperate_boreal_mixed_forest
63.25,57.75,temperate_boreal_mixed_forest
24.25,48.25,temperate_boreal_mixed_forest
57.25,56.75,temperate_boreal_mixed_forest
-71.75,45.75,temperate_boreal_mixed_forest
40.25,56.25,temperate_boreal_mixed_forest
56.25,57.25,temperate_boreal_mixed_forest
-113.25,53.25,temperate_boreal_mixed_forest
37.25,59.25,temperate_boreal_mixed_forest
-116.25,55.25,temperate_boreal_mixed_forest
38.75,56.75,temperate_boreal_mixed_forest
-78.75,45.25,temperate_boreal_mixed_forest
131.25,43.75,temperate_boreal_mixed_forest
-72.25,46.75,temperate_boreal_mixed_forest
18.75,43.75,temperate_boreal_mixed_forest
26.25,63.75,temperate_boreal_mixed_forest
-72.75,-43.25,temperate_boreal_mixed_forest
41.25,53.75,temperate_boreal_mixed_forest
-73.75,-42.25,temperate_boreal_mixed_forest
-61.25,45.75,temperate_boreal_mixed_forest
-55.75,48.25,temperate_boreal_mixed_forest
-7.75,52.25,temperate_boreal_mixed_forest
41.25,52.75,temperate_boreal_mixed_forest
49.25,57.75,temperate_boreal_mixed_forest
-4.25,51.75,temperate_boreal_mixed_forest
40.75,43.25,temperate_boreal_mixed_forest
45.75,56.75,temperate_boreal_mixed_forest
39.25,54.75,temperate_boreal_mixed_forest
132.25,44.25,temperate_boreal_mixed_forest
78.25,31.75,temperate_boreal_mixed_forest
21.75,61.75,temperate_boreal_mixed_forest
176.25,-39.75,temperate_boreal_mixed_forest
-114.75,53.25,temperate_boreal_mixed_forest
110.25,30.25,temperate_boreal_mixed_forest
176.25,-39.25,temperate_boreal_mixed_forest
10.75,51.75,temperate_boreal_mixed_forest
53.25,57.75,temperate_boreal_mixed_forest
-113.75,49.25,temperate_boreal_mixed_forest
123.75,41.25,temperate_boreal_mixed_forest
-2.75,57.25,temperate_boreal_mixed_forest
38.25,60.25,temperate_boreal_mixed_forest
29.75,62.25,temperate_boreal_mixed_forest
131.25,45.25,temperate_boreal_mixed_forest
6.75,50.25,temperate_boreal_mixed_forest
99.25,29.25,temperate_boreal_mixed_forest
-70.75,44.75,temperate_boreal_mixed_forest
-94.75,48.25,temperate_boreal_mixed_forest
5.75,49.25,temperate_boreal_mixed_forest
51.75,57.25,temperate_boreal_mixed_forest
-68.75,45.75,temperate_boreal_mixed_forest
-0.75,48.75,temperate_boreal_mixed_forest
26.75,63.25,temperate_boreal_mixed_forest
-79.75,47.75,temperate_boreal_mixed_forest
-2.25,54.75,temperate_boreal_mixed_forest
133.25,44.25,temperate_boreal_mixed_forest
40.25,56.75,temperate_boreal_mixed_forest
2.25,46.25,temperate_boreal_mixed_forest
41.75,55.75,temperate_boreal_mixed_forest
-92.75,47.25,temperate_boreal_mixed_forest
23.25,45.25,temperate_boreal_mixed_forest
9.75,48.75,temperate_boreal_mixed_forest
127.75,40.25,temperate_boreal_mixed_forest
48.75,60.25,temperate_boreal_mixed_forest
48.25,57.25,temperate_boreal_mixed_forest
25.75,63.25,temperate_boreal_mixed_forest
17.25,60.75,temperate_boreal_mixed_forest
102.25,31.75,temperate_boreal_mixed_forest
26.25,63.25,temperate_boreal_mixed_forest
130.75,42.75,temperate_boreal_mixed_forest
-112.75,54.75,temperate_boreal_mixed_forest
